,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
호프/맥주,-0.06536749956072213,-0.021583125930194517,-0.06359337024910691,-0.012446007000012036,-0.03598804310074076,0.10428090371162438,-0.08781489983196225,-0.1367213258496596,0.03868188874297093,0.03947652489821511,-0.05436947830590472,-0.026843566102719974,0.05630006616928201,0.0996093729603712,-0.04440173426396001,-0.04739992684419081,-0.007528460510347288,0.055346591955063695,-0.04346562246416449,0.09280173608278823,0.03015201350249273,0.09921099412561561,-0.021980593095966994,0.14999520227583416,0.02097934034891013,-0.024637596908475338,-0.15429711866026763,-0.04953771036379197,-0.06096376800726009,-0.036036035509936566,-0.06385251658237678,0.10524095884778448,0.018829638784815337,-0.0009601811430856653,0.05418281227371016,-0.03247828709265006,-0.004491591904797533,0.033571636722087426,0.014774802074400444,0.10509826010873936,-0.0349800498987909,-0.03555278748252335,-0.08131176968722308,-0.03654755147175053,-0.025841544133585453,-0.05529695045739101,-0.033171550506137834,-0.019709041326205677,0.012316457956491273,-0.12179833942105184,0.08358247581120029,-0.07559197438937512,-0.019774435532331425,0.09489414134757775,0.017727614222008102,-0.05691859682068164,-0.10851150877143254,-0.008988173745324004,0.019702021382668623,0.002809714948295551,-0.03985721920477986,-0.047063583854944926,0.005782195371520217,-0.03206331298262585,-0.18052053380429528,0.019423445551274503,0.09950605562050589,-0.03460593766993611,-0.008075013287197194,-0.028190480108189624,0.05042321251060596,0.005688480222719679,-0.04372651903675438,-0.02706469527178975,0.03817544845018067,0.022379445992289183,0.09876226409020956,0.032409069715414414,0.06070972375289449,-0.03559019606106836,0.057461950357106904,-0.09722418833066408,0.10068650443845109,-0.13879846453778283,-0.0017002746431773615,-0.07539774700807018,0.056740261188434817,-0.03705502507152994,0.11082148649076554,-0.01689391297116797,-0.007316786801307611,0.05377851911328137,-0.08269976776250264,0.022784361661102207,-0.03259942384065238,-0.09197678382156443,0.08957001103334143,0.10911527296480097,-0.08055339783020825,-0.001996853415832544
커피전문점/카페/다방,-0.03251073133520088,0.008428414701133527,-0.03791866833243286,-0.007498025458807572,-0.05850172718276534,0.054363175256509626,-0.08037612256522607,-0.1051693993808175,0.0660834711495592,0.031893805801261804,-0.06903685062164251,-0.04668061500928794,0.07594830095144085,0.10264922674686955,-0.029515919584235974,-0.029385767784183506,0.00807311827190583,0.060857373130443065,-0.012702252490033148,0.08846199754917884,0.03311822274434007,0.07551856659549958,-0.02104314717562071,0.14452737147411562,-0.002882650116981516,0.0007329281923582195,-0.1544830894972033,-0.04672340720539804,-0.017209770974890487,-0.014858819195680202,-0.06045512067151667,0.1082731414590693,-0.018019302011893848,0.017007862724165112,0.029278850701035662,-0.018356695371362024,-0.0033095313119638134,0.056890141427640664,0.021664490114613175,0.11367811652291113,-0.021635543294249392,-0.00912436513358124,-0.04740299056314224,-0.03895437323545736,0.015996760651777513,-0.0517775155436915,-0.041515665966699214,-0.009982952613955777,0.0201422701902777,-0.10474009051252144,0.050262275182085495,-0.05161048715615382,-0.0027916959909888546,0.06629903888915377,0.037141505375558936,-0.02559169675145241,-0.08798540462123942,-0.02540026131632023,0.02313894918420427,-0.0012566305011739677,-0.032125631400640536,-0.06487422474925864,0.016486363341291943,-0.021166200018349988,-0.15278631686928842,0.0415239289708406,0.05035436780741181,-0.03376455338331914,-0.04180792661315111,-0.008910709805020161,0.027129362723205326,0.02483473756900806,-0.020088823336963074,-0.011053662108318357,0.025077322008213415,0.021017156697730553,0.12187539741802637,0.046016848356314026,0.027103979003229174,-0.030725425564845466,0.048923463446627666,-0.0900663434489212,0.11578981712350503,-0.12657356063363306,-0.013231915044982176,-0.025048684181551116,0.06318997996573678,-0.026529574721687505,0.11662662074406575,-0.005200425587833202,-0.023067006844110956,0.04322136687469395,-0.06267895419623928,0.022938591653012208,-0.04799701397293007,-0.08392146998855167,0.07370262106341416,0.08717294926399163,-0.07527277801833201,0.0021755829197862998
토스트전문,-0.012518449677682179,-0.012017265815545585,-0.04645045870863942,0.010087393044622002,-0.04837161710999491,0.07648833061914599,-0.048203804937510024,-0.10099450820286446,0.06248977510803777,0.05289307224460525,-0.0313274825751941,-0.037669664047170294,0.06546607602932336,0.08137569101474178,-0.030523307465720427,-0.05430514731264009,-0.017141300413768386,0.03553948633913031,-0.006097805579653443,0.05851121300961286,0.05253632232397731,0.0709056632516724,-0.05804066064115367,0.17384283509048573,-0.016810366645846987,-0.004262726852865928,-0.16898216818092082,-0.041460364760656884,-0.006331691097086524,-0.06864524268746827,-0.04865473849637063,0.0912913982606289,0.01995851294095323,0.0012386447514601048,0.0346766319221925,-0.017353197000219336,-0.008130531086318622,0.0215402238556733,-0.00029473759525044463,0.10718689306737926,-0.04091248473110683,-0.01576256763424188,-0.07777468755799381,-0.04427832152623169,-0.008241775066442017,-0.03243661863704026,-0.03297997106306884,-0.036731791385005076,0.020060097253456387,-0.11348868428134538,0.05779729851966923,-0.08666535013458933,-0.0011075839427183143,0.028902104418308733,0.025219414024413276,-0.03870179934585147,-0.10799908435061656,-0.04101894467210165,-0.00484176840438673,-0.009144222095451515,-0.026955673288849583,-0.04212080148214283,0.0052758765239074605,-0.030734601671087818,-0.16089474890429808,0.0465309431774768,0.05804987001945555,-0.02899100442006935,-0.0401330897504124,0.013312765555433329,0.02230849014511686,0.05263699947135816,-0.031178469433634767,-0.003797412734267462,0.04358800563081664,0.03836993312755374,0.11968702458428856,0.02730253544623868,0.048508441775545495,-0.022813877920281774,0.05727599519813606,-0.056166516522925196,0.11159531940220954,-0.14232055447847514,-0.040320859476760756,-0.07344654356423917,0.048030583618824764,-0.03960539937396307,0.08789076279132607,0.024921530213706456,-0.035984586993850216,0.07505428740472787,-0.04868572146658674,-0.0010632242491191194,-0.05744818830569195,-0.06785273730937628,0.09939970350518722,0.06935312165469834,-0.07681324144023904,-0.032698233287199785
사우나/증기탕/온천,-0.05824276488812933,0.08408441525270591,-0.023024924240963644,-0.0355141002601783,0.02266481987467059,0.03340753232697483,0.033714953637115797,0.0029658541997103524,0.08217167108300816,0.09790846184716964,-0.03934208802405774,-0.0634696106643838,0.033942390973090555,-0.03601686888936017,0.0935858183952457,0.021653932264531734,0.054578885116332666,0.00806599205501319,0.01906187389809236,0.01769004787196925,0.0027787117764425445,0.010414122024130433,0.011676340219271126,-0.10839982170970576,0.07413964512016859,-0.05881324815642456,-0.020527954661129617,-0.009863870714144692,-0.016246410150885213,0.05993476097749846,0.1187546174217863,-0.028576870117779027,0.05321705836336257,-0.005674940876795617,-0.009048841662697305,0.15536865810263872,-0.009762109712808758,0.07663668455972594,0.04044001450650403,-0.08316717698802474,0.03467337338228766,-0.01947358693394193,0.048364369256804235,0.07074023729996473,0.11107581131834866,0.006623448103638159,-0.08838611372801296,0.017190274556883538,-0.03757972016547194,0.10406933379269183,0.08528676726649685,-0.013022885425531528,-0.015401674215922236,-0.039093197237157595,-0.010576026419327799,0.13542873829424293,0.007340357462092839,0.01994272930492431,0.01060681633255529,0.006547813329997609,0.00893807426442173,-0.0067155790050013545,-0.025167721172766194,-0.013378565474539939,0.05030437322612363,0.06400196077702078,0.01551095460592589,0.043342860459822274,-0.0769188218076819,0.11578957724309308,-0.08708701545943666,0.05564266929089056,-0.02416140519714918,0.055492820055488515,0.046778265987772384,-0.12831924626518015,-0.13155715029908124,-0.07007619737920158,-0.004862253214607223,0.0034740145704565957,-0.012320525170489574,0.0038992295739648736,-0.07092984220899604,0.2559546244722198,0.15569106528539364,0.04721553583817478,-0.027159544948439404,-0.009148876144818942,-0.2269935945537877,0.021904703028170453,0.012286600215389224,-0.042438246541778496,-0.13071378757204166,0.17106011006946864,-0.05472000273318924,0.06294256175455898,-0.09530703368597393,0.052539141217244116,-0.00037168683555574534,0.036368732261384575
음식점-초밥전문,-0.05775391079968052,0.03419903344652712,-0.026440885483391068,-0.04025429951000314,-0.05678780590098248,0.06593843259215847,-0.09390310927436692,-0.12381147133038312,0.02906722793201784,0.02366209373993645,-0.09901605158647332,-0.050874553159022076,0.06899299174746559,0.11669701944157836,-0.06215320286083264,-0.055921082165425524,-0.0028506118032935283,0.04781551416003044,-0.006926737672837238,0.09291700866532507,0.02014035869521342,0.08186077628329257,-0.02651520384398241,0.1791450055069132,0.017666690663315665,-0.01612710554706009,-0.16398425699925914,-0.043127067576261356,-0.030376697921344415,0.0028778190673538224,-0.08930270662501742,0.1245166462414991,-0.029358934913424554,0.017567687585931586,0.041382627382640404,-0.039790584770724266,-0.02664957666327455,0.06897035205108201,0.028506266301603463,0.1417366524305808,-0.026344518578546205,-0.017955985469010446,-0.05582536655431372,-0.03227349290599049,0.035868965978468816,-0.06321249523530514,-0.04108095015276982,-0.01690946224192893,0.024733715781757808,-0.083171811789561,0.08768766053343843,-0.03871016279103573,0.005916778168003842,0.0852466685064887,0.058555861206620506,-0.02468144473463526,-0.11161633072028318,-0.0005886576597678493,0.04860120501923216,-0.0048975314265911046,-0.027679076260385453,-0.07174862047499049,-0.0006694885103243801,-0.0185223603023085,-0.17290965941325623,0.0530646321811212,0.044004766343589075,-0.03625340375884278,-0.029779458104233374,-0.041155497521953126,0.03511915819423687,0.023457605552779343,-0.011985325007705338,-0.023397128146088828,-0.0012094941351110334,0.03299424633030985,0.13269646756241468,0.059671061434378794,0.07084605890004404,-0.04846104807350143,0.06577482466080818,-0.09193924222182476,0.12160500404304286,-0.14045391940589222,0.0022188673454020123,-0.03726632137984641,0.06905271450679935,-0.02830589346341083,0.15096803042590679,-0.0281581665607708,-0.009531517865974578,0.049434433722108165,-0.06695733702410671,0.019366814633928767,-0.04209915056185266,-0.11191565740448124,0.06947010313957992,0.11131260257844772,-0.08631681794699993,0.016793179365491052
라면김밥분식,-0.0218628714266617,-0.00573361264498892,-0.03937646130676792,0.00911877076759013,-0.06303810565881611,0.08786335861593592,-0.08533413931265078,-0.12281813180562269,0.09016279659312489,0.04002169383099692,-0.059188929463563175,-0.05806702596989492,0.07342362369606766,0.09358815663748393,-0.043662833932095156,-0.042583744263558015,-0.019505398918603655,0.04699000593464111,-0.007155351531970607,0.08723556040125363,0.04663404173028582,0.05876719463581559,-0.043078916351616404,0.16574237867307373,-0.01521448975948273,6.059375167531331e-05,-0.1916078986930683,-0.03569307325180855,0.0024622569030541357,-0.04378682594550909,-0.07676914507261969,0.137552992656839,-0.013173624666822781,0.014181993609730685,0.033102085830777964,-0.029938497335304834,-0.021741658504664304,0.05002920339934798,0.01440575904364538,0.14180308312201897,-0.043054644123928315,0.0007499242023702457,-0.06726905685299468,-0.025842280966695434,0.028519719733994763,-0.025004879538991776,-0.041642614346971814,-0.02150737885829735,0.017388894394296046,-0.11306278309758419,0.05523326766368903,-0.04848515037630165,0.001718712461556028,0.04351141788626765,0.023282374369440337,-0.024973856379471103,-0.11097039635544423,-0.03098688496883149,0.03352180862189209,0.005130354612966701,-0.051350386603710295,-0.06944975465435578,0.004656150001172175,-0.035267041682446515,-0.1741150577143977,0.06499798825500588,0.05317518387915808,-0.03775547845545557,-0.053144725140526324,-0.016272735192587477,0.031090622631423533,0.03386453763558047,-0.021428107214384932,-0.017931770380069777,0.03944122946609242,0.0037506003664587945,0.15022719611674243,0.04453972837563702,0.02999560586956909,-0.039618640554830054,0.0616668879766215,-0.08671932514592383,0.12448610009429273,-0.15702639768565663,0.005567855582995875,-0.05165384702595979,0.05683129447151005,-0.022372647322855637,0.11595200017991406,-0.0017763263988420667,-0.03312650170904297,0.05593570609225879,-0.06336579333236711,0.03397589204986921,-0.06196944085149601,-0.07081031646138485,0.09935635735296312,0.09800556921802499,-0.08886227066827972,-0.004621298232612817
피자전문,-0.00018212700071844446,-0.006666364711835383,-0.032706085261848594,0.01354108717188916,-0.03559082565098583,0.06780308617994038,-0.04012076622138619,-0.07620292405017501,0.0481623145419195,0.047636767315241996,-0.011880507487060304,-0.026168033834848337,0.04633861107800244,0.061551900622794954,-0.02582382211577661,-0.045054824124789124,-0.006123716373865066,0.027769556673816247,0.0015553774383563765,0.04452972564404014,0.03631158297425545,0.07319287218345377,-0.050322957943656356,0.1460659502064253,-0.015876060563741343,-0.010013991900876595,-0.13029274559785664,-0.030676487052867154,-0.00011549123846999184,-0.06621621049916068,-0.04117292672301034,0.07272802726389765,0.018136515923878455,0.0009129857377906045,0.02967024024612781,-0.010203208798228076,0.002691759004665513,0.011277101979873834,-0.0035367788884182955,0.0788163897824162,-0.04137451212490941,-0.013754571865251015,-0.07152572023722635,-0.03732024062041545,-0.013194033482380893,-0.028589095692764452,-0.024005809781069653,-0.03180616369314185,0.012888220002962678,-0.09591667110787906,0.04354344511265444,-0.07014495317069405,-0.0038425918820126333,0.015217642336752123,0.0252225771366574,-0.02695770847139496,-0.09040707790353085,-0.04632636958690006,-0.013132611673193965,-0.0053887392711805615,-0.030108653241571397,-0.0337979686347251,0.00012812692519386445,-0.026694420237679328,-0.13212569856147283,0.030225450886226357,0.04502133293376397,-0.01809532982727065,-0.035202609207065645,0.012281746212931596,0.017715452039615512,0.048458684806925924,-0.0228370482197342,-0.005809941445531437,0.03240846122094693,0.030952807080438894,0.0857118953455938,0.012401719303752615,0.04613761682943465,-0.009701938217976361,0.045117208155325106,-0.03489613493834805,0.08537657274195898,-0.11303887396624852,-0.04496919962627123,-0.06246868959169799,0.04384156101089175,-0.04396531067722089,0.06797767030364513,0.0270707030211117,-0.024367958050912176,0.06073965805679045,-0.036886336835199464,-0.014060822463797707,-0.04375634493673433,-0.05195339024379863,0.06794033778001203,0.05163013780961821,-0.06338621910119116,-0.033229084990794355
갈비/삼겹살,-0.025185540423330238,0.004170165737950355,-0.04184483893127674,-0.007593497046698062,-0.04687145265875831,0.06945923348677865,-0.07306178957838362,-0.11235042073109351,0.042171932367779406,0.02501965126677282,-0.06224769829880622,-0.03893013600709556,0.06501946140024085,0.0865693434451157,-0.038117787528991226,-0.03714274514542841,-0.010820854282838214,0.04508002140558657,-0.01799208918687352,0.07538685744420326,0.03166777873468118,0.06322918286082489,-0.020795809552143506,0.13844633328676414,-0.0014838295488240065,-0.008088804494075856,-0.15397618606697488,-0.03480984631762928,-0.015964349436378086,-0.02121382661619895,-0.06740198370754301,0.09700044771528707,-0.016439041990494205,0.00887754161125215,0.03486741646838517,-0.024285469240075134,-0.014207831908593545,0.043785292050162,0.009206887681767912,0.10989374604036949,-0.02726737974675159,-0.015047546718415128,-0.053544508601606984,-0.029670802199056094,0.01383023276025144,-0.03657944064676563,-0.03594383945219811,-0.016474122336681545,0.017729476849469815,-0.08718887744280604,0.06357621103809068,-0.04861096285718396,-0.0022360735246692983,0.04941530804589776,0.031166110486544312,-0.026426473396432833,-0.09343746462052742,-0.013562912259492422,0.028458570251884443,0.003112962661941279,-0.03459847631292793,-0.053838914378456386,0.0013844312673479543,-0.01680085191681079,-0.15125818231781957,0.049056908861062225,0.04967834680475778,-0.03313936779379983,-0.027389972595401997,-0.02692575716337754,0.033047655394444216,0.018772116640923882,-0.019136508240527345,-0.013952281659084017,0.01892978587399267,0.020265758903346465,0.11154630486622594,0.03732183486304752,0.046665663794898664,-0.03456098327170133,0.04592328646606319,-0.07652921101536175,0.10501446358018791,-0.12149780700599333,-1.7698638796580755e-05,-0.03817713587139219,0.04776510252566999,-0.016169501051947126,0.10039979223974282,-0.007734092629294456,-0.014452686743883862,0.043122911827468705,-0.059641583123020585,0.022681985849806345,-0.04487112971098503,-0.07563814971072928,0.07201181123599829,0.0833758672006432,-0.07509706059031351,0.0018114675190243578
한식/백반/한정식,-0.02776330820938148,0.0011661929000835037,-0.023082785401596525,-0.005006226144197204,-0.038630730373233724,0.05656819745156118,-0.056192494080858135,-0.09343361699891384,0.036522985226017345,0.012545786307752374,-0.04392820239216913,-0.020762939943112575,0.051379953168883954,0.061963685929043014,-0.025373882972702447,-0.03178621047475647,-0.0068252661989061415,0.04086127219687679,-0.008982962346650272,0.06327984717945075,0.026747287443972336,0.048219464942591994,-0.0170376098136192,0.10823952986244047,0.0006161544893980451,-0.0035962710181121327,-0.11571828831035588,-0.031148251550155867,-0.013028844292348787,-0.021583300322315622,-0.05849258309757578,0.08088260673323305,-0.013772180062388123,0.009082656600294784,0.02880984753592289,-0.024814613494942975,-0.008051627829122459,0.03881790807358453,0.01761313219308182,0.07754026043911154,-0.017618171038366562,-0.00789332073502112,-0.046164882485376445,-0.02347651946492196,0.011789858954417181,-0.0315415710517106,-0.02970597909513392,-0.013864980034190375,0.009121548263640642,-0.0701793901526544,0.03603477866118639,-0.03592392009038467,-0.00011361583605629783,0.04688184513779599,0.019061276545930626,-0.022027237159355163,-0.06774105229649884,-0.0058218498668009995,0.016951689792055535,-0.0017098158441997597,-0.025614677277313695,-0.04327139461381463,-0.0012253009050356115,-0.011704239610944349,-0.122557872686999,0.03186134545798482,0.03629528383877649,-0.030362155300377763,-0.02474071868128246,-0.02159993356031757,0.02265019739319673,0.008708600630266983,-0.01027280423014751,-0.012625788204040544,0.013843880315084382,0.0071941722207815315,0.09053708159062049,0.03272020134903754,0.03102738351447399,-0.026004594606731483,0.027647251651946,-0.06713016675231678,0.07957444550938858,-0.09707072950759683,0.0020132195742886775,-0.02313483145969113,0.03944161763559243,-0.012503098085368116,0.07930116843359185,-0.011138872379850347,-0.012304846653578498,0.030894425997567383,-0.04467437198699467,0.01728124937481293,-0.025715067829830303,-0.062019114904514304,0.05726977286810736,0.0656851436424292,-0.05575661803660052,0.0034859389877122237
아구전문,-0.059324353451276596,0.03586843544338071,-0.01748543900409781,-0.04575916029455766,-0.03863420596977712,0.047030630493970986,-0.07737266172691579,-0.10334954075514127,0.008637604575281852,0.018847585680208487,-0.09464868703932486,-0.03490076696922781,0.061432238947041105,0.10044689658092618,-0.06635468633087083,-0.04465908071326588,-0.0012167222332932805,0.040143029533529,-0.004502055288518252,0.08105927644448041,0.0037040376890564433,0.06347022192569676,-0.01414548276471464,0.14763066772334463,0.015611485965139173,-0.021140316243509618,-0.13468063025818525,-0.038566938287800646,-0.03339611664115026,0.0168941539054541,-0.0745691020422354,0.10127976608449879,-0.033389463579493565,0.006783474425123335,0.04662381128900681,-0.039624144537786316,-0.02404676227966382,0.06524777515405547,0.028120360654833077,0.12979234847190646,-0.017597364044669227,-0.019606533745928748,-0.04231486370041691,-0.02560140269208785,0.03258685410148888,-0.059567801163547235,-0.04010030490301014,-0.011343085692501396,0.017665846147932446,-0.057417770043193594,0.08818935778708485,-0.025664613782046066,0.01250488938842793,0.07489892522300799,0.053815358696970086,-0.01979127780102917,-0.104647132522593,0.0001523054097653275,0.05719930212525513,-0.0036676196024556847,-0.016439171615742158,-0.05738503289393439,-0.002959093540903542,-0.01552978693973509,-0.14526181279968536,0.038378651641315514,0.03532681599815064,-0.03142480620200711,-0.004050149627802265,-0.04453833360772293,0.030501564345081715,0.021312523400461688,-0.008149481558378623,-0.016182125612639917,-0.013739974272020382,0.03926135031920546,0.10350580923998172,0.058956144878681116,0.07571288347356216,-0.04385754748464695,0.06451593795071843,-0.08605663405735434,0.11265955645874423,-0.11386017359064225,0.006859889809664665,-0.027258593452927537,0.05601507753742697,-0.02346738607438868,0.13514709146157836,-0.026695476877076085,-0.001725132228265538,0.03338827028487434,-0.0622705114586448,0.01835212622404733,-0.03534517033951526,-0.10139395973701773,0.04868406984599079,0.09373065575169603,-0.0760837663180873,0.018262653295430337
